Row,session,NVotes,ideal_point,ccode
9223,12,34,-0.6247675,LKA
9224,13,33,-0.7963549,LKA
9225,14,54,-0.4096648,LKA
9226,15,103,-0.8254006,LKA
9227,16,73,-0.7443722,LKA
9228,17,46,-0.1400273,LKA
9229,18,31,-0.3630638,LKA
9230,20,35,0.2558416,LKA
9231,21,47,-0.4161745,LKA
9232,22,56,-0.5542911,LKA
9233,23,51,-0.3123221,LKA
9234,24,33,-0.6707093,LKA
9235,25,55,-0.6564006,LKA
9236,26,94,-0.7038764,LKA
9237,27,99,-0.2491384,LKA
9238,28,81,-0.215442,LKA
9239,29,71,-0.172688,LKA
9240,30,69,-0.2060302,LKA
9241,31,86,-0.4143559,LKA
9242,32,84,-0.2808965,LKA
9243,33,115,-0.1596112,LKA
9244,34,119,-0.1515446,LKA
9245,35,95,-0.1412368,LKA
9246,36,131,-0.211161,LKA
9247,37,157,-0.1830203,LKA
9248,38,148,-0.1553588,LKA
9249,39,150,-0.1994712,LKA
9250,40,155,-0.2420626,LKA
9251,41,154,-0.3318982,LKA
9252,42,141,-0.5072219,LKA
9253,43,135,-0.4467209,LKA
9254,44,115,-0.5123603,LKA
9255,45,85,-0.5613163,LKA
9256,46,74,-0.9123741,LKA
9257,47,74,-1.012405,LKA
9258,48,65,-0.9092217,LKA
9259,49,67,-1.137139,LKA
9260,50,81,-1.104235,LKA
9261,51,73,-0.9252692,LKA
9262,52,72,-0.8529005,LKA
9263,53,64,-0.7611742,LKA
9264,54,67,-0.8129213,LKA
9265,55,67,-0.8362176,LKA
9266,56,68,-0.7408218,LKA
9267,57,74,-0.778217,LKA
9268,58,76,-0.5942691,LKA
9269,59,72,-0.719749,LKA
9270,60,75,-0.508728,LKA
9271,61,92,-0.694752,LKA
9272,62,79,-0.6758951,LKA
9273,63,76,-1.003356,LKA
9274,64,68,-0.9999949,LKA
9275,65,66,-0.9443259,LKA
9276,66,68,-0.9704449,LKA
9277,67,69,-0.8626316,LKA
9278,68,63,-1.056611,LKA
9279,69,78,-1.147482,LKA
9280,70,73,-0.7065157,LKA
9281,71,76,-0.6249102,LKA
9282,72,88,-0.7150294,LKA
9283,73,95,-0.5892107,LKA
9284,74,91,-0.6828985,LKA
9285,20,29,0.1815398,MDV
9286,21,42,0.7015306,MDV
9287,22,34,0.2586419,MDV
9288,23,50,0.6967589,MDV
9289,24,42,0.3288966,MDV
9290,27,57,0.1810426,MDV
9291,30,8,0.1515424,MDV
9292,31,82,-0.3500306,MDV
9293,32,90,-0.07475902,MDV
9294,33,127,-0.1143671,MDV
9295,34,121,0.01315372,MDV
9296,35,102,-0.4084803,MDV
9297,36,130,-0.1913667,MDV
9298,37,152,-0.2346215,MDV
9299,38,147,-0.2718994,MDV
9300,39,151,-0.3653902,MDV
9301,40,152,-0.461605,MDV
9302,41,153,-0.7761449,MDV
9303,42,139,-1.005406,MDV
9304,43,133,-0.8221709,MDV
9305,44,114,-0.7342511,MDV
9306,45,86,-0.8008822,MDV
9307,46,75,-0.760853,MDV
9308,47,74,-0.6102158,MDV
9309,48,64,-0.6041447,MDV
9310,49,68,-0.5197874,MDV
9311,50,78,-0.5134476,MDV
9312,51,71,-0.5070592,MDV
9313,52,70,-0.5687437,MDV
9314,53,59,-0.4101259,MDV
9315,54,65,-0.4079163,MDV
9316,55,64,-0.5366556,MDV
9317,56,64,-0.5293999,MDV
9318,57,71,-0.5067363,MDV
9319,58,74,-0.6823131,MDV
9320,59,70,-0.726452,MDV
9321,60,75,-0.8465556,MDV
9322,61,85,-0.5904766,MDV
9323,62,76,-0.7899909,MDV
9324,63,70,-0.54179,MDV
9325,64,67,-0.3703216,MDV
9326,65,67,-0.4085158,MDV
9327,66,68,-0.2977886,MDV
9328,67,69,-0.5887996,MDV
9329,68,62,-0.4737822,MDV
9330,69,78,-0.7005953,MDV
9331,70,72,-0.6635593,MDV
9332,71,76,-0.5256204,MDV
9333,72,90,-0.6216771,MDV
9334,73,95,-0.528757,MDV
9335,74,91,-0.5895118,MDV
9336,11,60,-0.2568439,NPL
9337,12,34,-0.4108461,NPL
9338,13,29,-0.4911844,NPL
9339,14,50,-0.9555002,NPL
9340,15,103,-0.5413513,NPL
9341,16,74,-0.5716788,NPL
9342,17,44,-0.05283249,NPL
9343,18,30,0.03347849,NPL
9344,20,38,-0.1820663,NPL
9345,21,47,-0.4660992,NPL
9346,22,55,-0.1989483,NPL
9347,23,49,-0.3666459,NPL
9348,24,41,-0.1968508,NPL
9349,25,59,0.0366359,NPL
9350,26,117,0.1577587,NPL
9351,27,98,0.4377178,NPL
9352,28,86,0.2095746,NPL
9353,29,69,0.3988272,NPL
9354,30,68,0.2734715,NPL
9355,31,86,0.1422763,NPL
9356,32,91,0.1098525,NPL
9357,33,127,0.4751336,NPL
9358,34,122,0.2731306,NPL
9359,35,103,0.1496517,NPL
9360,36,134,0.169556,NPL
9361,37,158,-0.04255171,NPL
9362,38,147,-0.06169698,NPL
9363,39,149,-0.07884319,NPL
9364,40,153,-0.01430341,NPL
9365,41,154,-0.1227343,NPL
9366,42,144,-0.1587138,NPL
9367,43,135,-0.178942,NPL
9368,44,115,-0.3948737,NPL
9369,45,85,-0.2382763,NPL
9370,46,74,-0.5269078,NPL
9371,47,72,-0.3683716,NPL
9372,48,65,-0.2131412,NPL
9373,49,67,-0.5022868,NPL
9374,50,78,-0.4216636,NPL
9375,51,74,-0.6239845,NPL
9376,52,67,-0.6610843,NPL
9377,53,63,-0.5332387,NPL
9378,54,67,-0.8567324,NPL
9379,55,66,-0.6600015,NPL
9380,56,68,-0.7519432,NPL
9381,57,60,-0.7665987,NPL
9382,58,75,-0.5042829,NPL
9383,59,70,-0.7270433,NPL
9384,60,74,-0.4530437,NPL
9385,61,89,-0.376254,NPL
9386,62,78,-0.4105025,NPL
9387,63,75,-0.4541366,NPL
9388,64,67,-0.5373161,NPL
9389,65,68,-0.5572656,NPL
9390,66,66,-0.7586163,NPL
9391,67,68,-0.5772013,NPL
9392,68,63,-0.735422,NPL
9393,69,79,-0.6871758,NPL
9394,70,72,-0.7329375,NPL
9395,71,77,-0.738784,NPL
9396,72,90,-0.7783507,NPL
9397,73,94,-0.5900013,NPL
9398,74,90,-0.6327142,NPL
9399,2,17,0.5480755,THA
9400,3,91,0.825344,THA
9401,4,62,0.8202229,THA
9402,5,53,1.079777,THA
9403,6,25,0.8266203,THA
9404,7,49,0.79151,THA
9405,8,25,0.084432,THA
9406,9,30,0.102739,THA
9407,10,27,0.3748581,THA
9408,11,60,0.7044072,THA
9409,12,33,0.5866716,THA
9410,13,33,0.8939313,THA
9411,14,54,0.9423112,THA
9412,15,103,0.853087,THA
9413,16,74,0.6176199,THA
9414,17,46,0.5101528,THA
9415,18,30,0.7943209,THA
9416,20,40,0.7549068,THA
9417,21,50,0.7017241,THA
9418,22,57,0.3546649,THA
9419,23,51,0.5259252,THA
9420,24,43,0.4881419,THA
9421,25,65,0.6442254,THA
9422,26,117,0.4643523,THA
9423,27,100,0.4368186,THA
9424,28,88,0.1745481,THA
9425,29,73,0.3423469,THA
9426,30,69,0.2423471,THA
9427,31,87,-0.1446095,THA
9428,32,91,0.151146,THA
9429,33,122,0.1643659,THA
9430,34,121,0.2506509,THA
9431,35,101,0.246384,THA
9432,36,131,-0.1264268,THA
9433,37,156,-0.03807093,THA
9434,38,146,-0.08115638,THA
9435,39,148,-0.1726899,THA
9436,40,151,-0.091524,THA
9437,41,148,-0.1797546,THA
9438,42,139,-0.2641588,THA
9439,43,130,-0.2744416,THA
9440,44,109,-0.2767351,THA
9441,45,84,-0.383924,THA
9442,46,75,-0.5912393,THA
9443,47,73,-0.5495932,THA
9444,48,65,-0.6711116,THA
9445,49,67,-0.693194,THA
9446,50,81,-0.7522816,THA
9447,51,72,-0.562214,THA
9448,52,72,-0.668985,THA
9449,53,64,-0.5041341,THA
9450,54,68,-0.508704,THA
9451,55,67,-0.311393,THA
9452,56,69,-0.4135715,THA
9453,57,75,-0.3735247,THA
9454,58,76,-0.2600237,THA
9455,59,72,-0.1215335,THA
9456,60,75,-0.3190983,THA
9457,61,92,-0.3110889,THA
9458,62,79,-0.2573574,THA
9459,63,75,-0.2962368,THA
9460,64,68,-0.4997845,THA
9461,65,68,-0.5595784,THA
9462,66,68,-0.4313181,THA
9463,67,69,-0.4520783,THA
9464,68,64,-0.409941,THA
9465,69,80,-0.4155141,THA
9466,70,73,-0.4669127,THA
9467,71,78,-0.474776,THA
9468,72,90,-0.5645243,THA
9469,73,95,-0.3568195,THA
9470,74,91,-0.5108809,THA
9471,11,60,-0.07610606,KHM
9472,12,34,-0.08638521,KHM
9473,13,32,-0.3939287,KHM
9474,14,53,0.01233579,KHM
9475,15,101,-0.2166479,KHM
9476,16,73,-0.5811249,KHM
9477,17,46,-0.3303317,KHM
9478,18,31,-0.5666561,KHM
9479,20,3,-0.6040655,KHM
9480,21,32,-1.661108,KHM
9481,22,42,-1.209357,KHM
9482,23,42,-1.534384,KHM
9483,24,27,-1.506618,KHM
9484,25,45,0.5008538,KHM
9485,26,85,0.6746581,KHM
9486,27,89,0.3628187,KHM
9487,28,72,0.6079318,KHM
9488,29,71,0.3015807,KHM
9489,30,23,-0.3373678,KHM
9490,31,27,-0.7220857,KHM
9491,33,24,-0.5965936,KHM
9492,34,83,-0.1568647,KHM
9493,35,76,0.04200968,KHM
9494,36,108,-0.02322949,KHM
9495,37,136,-0.004971991,KHM
9496,38,129,-0.01894437,KHM
9497,39,130,-0.114003,KHM
9498,40,139,0.003128131,KHM
9499,41,128,-0.1026582,KHM
9500,42,118,-0.3000398,KHM
9501,43,109,-0.4943669,KHM
9502,44,106,-0.4897726,KHM
9503,46,29,-0.5320443,KHM
9504,47,1,-0.5387518,KHM
9505,48,45,-0.5857509,KHM
9506,49,56,-0.1120619,KHM
9507,50,56,-0.05979776,KHM
9508,51,71,-0.1171533,KHM
9509,54,64,-0.874874,KHM
9510,55,64,-0.8204133,KHM
9511,56,64,-0.7865565,KHM
9512,57,72,-0.7616476,KHM
9513,58,76,-0.6785118,KHM
9514,59,69,-0.5849216,KHM
9515,60,67,-0.7145211,KHM
9516,61,83,-0.8991644,KHM
9517,62,74,-0.628271,KHM
9518,63,72,-0.6983578,KHM
9519,64,51,-0.6712793,KHM
9520,65,65,-0.7582411,KHM
9521,66,61,-0.8291119,KHM
9522,67,68,-0.6615037,KHM
9523,68,60,-0.7863701,KHM
9524,69,77,-0.7572216,KHM
9525,70,71,-0.968822,KHM
9526,71,73,-0.9027974,KHM
9527,72,89,-1.017854,KHM
9528,73,93,-1.311314,KHM
9529,74,89,-1.211804,KHM
9530,11,53,0.6364919,LAO
9531,12,34,0.5224166,LAO
9532,13,33,0.5981767,LAO
9533,14,47,1.097352,LAO
9534,15,101,0.3733027,LAO
9535,16,67,0.293078,LAO
9536,17,40,-0.09873933,LAO
9537,18,23,-0.1615046,LAO
9538,20,22,0.4616082,LAO
9539,21,34,0.6973444,LAO
9540,22,46,0.211606,LAO
9541,23,51,0.4228936,LAO
9542,24,39,0.399099,LAO
9543,25,53,0.2436515,LAO
9544,26,92,0.458163,LAO
9545,27,91,0.7412372,LAO
9546,28,70,0.2541093,LAO
9547,29,70,0.5541103,LAO
9548,30,69,-0.4062437,LAO
9549,31,87,-0.4775069,LAO
9550,32,82,-0.4087299,LAO
9551,33,101,-0.7505633,LAO
9552,34,99,-1.01873,LAO
9553,35,89,-1.722776,LAO
9554,36,120,-1.805302,LAO
9555,37,141,-1.71412,LAO
9556,38,133,-1.595446,LAO
9557,39,146,-1.563466,LAO
9558,40,138,-1.63855,LAO
9559,41,145,-1.531042,LAO
9560,42,137,-1.243326,LAO
9561,43,134,-0.8939703,LAO
9562,44,112,-0.700737,LAO
9563,45,83,-0.7428994,LAO
9564,46,73,-0.85334,LAO
9565,47,70,-1.014907,LAO
9566,48,60,-1.153396,LAO
9567,49,56,-1.394321,LAO
9568,50,72,-1.204227,LAO
9569,51,63,-1.145742,LAO
9570,52,63,-1.303954,LAO
9571,53,55,-1.131467,LAO
9572,54,62,-1.16003,LAO
9573,55,63,-1.175736,LAO
9574,56,61,-1.310367,LAO
9575,57,63,-1.077704,LAO
9576,58,69,-0.7309938,LAO
9577,59,68,-0.8633823,LAO
9578,60,70,-0.706509,LAO
9579,61,82,-0.9057626,LAO
9580,62,74,-0.770207,LAO
9581,63,70,-0.7844991,LAO
9582,64,63,-0.9056227,LAO
9583,65,66,-0.8596067,LAO
9584,66,62,-0.9556472,LAO
9585,67,67,-0.7483954,LAO
9586,68,62,-0.8911476,LAO
9587,69,77,-1.095788,LAO
9588,70,71,-1.198651,LAO
9589,71,74,-0.9615447,LAO
9590,72,88,-1.184827,LAO
9591,73,94,-1.071351,LAO
9592,74,91,-0.9003623,LAO
9593,32,65,-1.118072,VNM
9594,33,84,-0.9167195,VNM
9595,34,99,-1.241613,VNM
9596,35,89,-1.527004,VNM
9597,36,122,-1.778034,VNM
9598,37,147,-1.645482,VNM
9599,38,139,-1.619061,VNM
9600,39,145,-1.458783,VNM
9601,40,142,-1.589165,VNM
9602,41,145,-1.527537,VNM
9603,42,142,-1.223249,VNM
9604,43,134,-1.293178,VNM
9605,44,114,-0.7832253,VNM
9606,45,84,-0.9032005,VNM
9607,46,73,-1.041696,VNM
9608,47,73,-1.299378,VNM
9609,48,64,-1.610302,VNM
9610,49,61,-1.658764,VNM
9611,50,74,-1.545748,VNM
9612,51,66,-1.421923,VNM
9613,52,63,-1.55807,VNM
9614,53,55,-1.311989,VNM
9615,54,60,-1.474536,VNM
9616,55,62,-1.298028,VNM
9617,56,61,-1.380804,VNM
9618,57,70,-1.425747,VNM
9619,58,71,-1.532455,VNM
9620,59,66,-1.485679,VNM
9621,60,67,-1.405593,VNM
9622,61,89,-1.417416,VNM
9623,62,76,-1.223048,VNM
9624,63,71,-1.290977,VNM
9625,64,65,-1.297024,VNM
9626,65,66,-1.294863,VNM
9627,66,66,-1.226559,VNM
9628,67,68,-1.144086,VNM
9629,68,62,-1.118149,VNM
9630,69,78,-1.113908,VNM
9631,70,69,-1.085462,VNM
9632,71,74,-1.103752,VNM
9633,72,89,-0.9702065,VNM
9634,73,94,-0.8979024,VNM
9635,74,89,-0.8158486,VNM
9636,12,34,0.3259344,MYS
9637,13,33,0.2993181,MYS
9638,14,54,0.1679678,MYS
9639,15,103,0.06742135,MYS
9640,16,73,0.3818584,MYS
9641,17,46,0.4107154,MYS
9642,18,31,0.6342485,MYS
9643,20,40,0.5109902,MYS
9644,21,46,0.7972343,MYS
9645,22,55,-0.2067994,MYS
9646,23,51,0.5581455,MYS
9647,24,44,0.3651082,MYS
9648,25,67,0.03083723,MYS
9649,26,116,-0.2214808,MYS
9650,27,100,-0.1489833,MYS
9651,28,90,-0.0296681,MYS
9652,29,73,0.1544201,MYS
9653,30,69,-0.08858551,MYS
9654,31,87,-0.1284095,MYS
9655,32,91,0.01341196,MYS
9656,33,127,-0.1295591,MYS
9657,34,122,-0.04905508,MYS
9658,35,102,-0.07671338,MYS
9659,36,134,-0.09054285,MYS
9660,37,158,-0.05159874,MYS
9661,38,149,-0.1692587,MYS
9662,39,148,-0.2104072,MYS
9663,40,153,-0.08585492,MYS
9664,41,153,-0.2829036,MYS
9665,42,144,-0.2992736,MYS
9666,43,135,-0.3041643,MYS
9667,44,115,-0.5607435,MYS
9668,45,86,-0.7447847,MYS
9669,46,75,-1.265489,MYS
9670,47,74,-1.134028,MYS
9671,48,65,-1.144714,MYS
9672,49,66,-0.825638,MYS
9673,50,81,-0.7081681,MYS
9674,51,74,-0.709416,MYS
9675,52,72,-0.7307247,MYS
9676,53,64,-0.6943839,MYS
9677,54,68,-0.6770912,MYS
9678,55,67,-0.7170871,MYS
9679,56,67,-0.9707743,MYS
9680,57,74,-0.8086235,MYS
9681,58,76,-1.019912,MYS
9682,59,72,-0.8351454,MYS
9683,60,75,-1.141909,MYS
9684,61,92,-0.8188019,MYS
9685,62,79,-1.150309,MYS
9686,63,75,-0.9006664,MYS
9687,64,67,-1.085097,MYS
9688,65,68,-1.214377,MYS
9689,66,68,-0.7337141,MYS
9690,67,69,-0.8216565,MYS
9691,68,64,-0.6120587,MYS
9692,69,80,-0.8141416,MYS
9693,70,73,-0.7539126,MYS
9694,71,76,-0.7258002,MYS
9695,72,87,-0.7285891,MYS
9696,73,94,-0.707167,MYS
9697,74,91,-0.7350401,MYS
9698,20,23,-0.7422029,SGP
9699,21,47,-0.6624547,SGP
9700,22,46,-0.2541428,SGP
9701,23,51,-0.06829479,SGP
9702,24,38,0.2169616,SGP
9703,25,64,0.1826552,SGP
9704,26,119,0.2542822,SGP
9705,27,96,0.3251622,SGP
9706,28,90,0.08743088,SGP
9707,29,71,0.2636038,SGP
9708,30,66,0.2437402,SGP
9709,31,83,0.04754302,SGP
9710,32,90,0.2098513,SGP
9711,33,125,0.3208412,SGP
9712,34,119,0.4022012,SGP
9713,35,99,0.3073592,SGP
9714,36,121,0.2668015,SGP
9715,37,148,0.2638299,SGP
9716,38,142,0.08397244,SGP
9717,39,139,-0.05343077,SGP
9718,40,139,-0.01521441,SGP
9719,41,138,0.06272764,SGP
9720,42,136,0.07603314,SGP
9721,43,129,0.01409959,SGP
9722,44,112,-0.1204484,SGP
9723,45,86,-0.2221511,SGP
9724,46,75,-0.4305252,SGP
9725,47,74,-0.1674723,SGP
9726,48,65,-0.2065345,SGP
9727,49,68,-0.2829695,SGP
9728,50,81,-0.3253058,SGP
9729,51,74,-0.4127312,SGP
9730,52,72,-0.5714862,SGP
9731,53,64,-0.2649548,SGP
9732,54,67,-0.3553609,SGP
9733,55,67,-0.1969106,SGP
9734,56,68,-0.2843417,SGP
9735,57,74,-0.1752234,SGP
9736,58,76,-0.181328,SGP
9737,59,71,-0.2258122,SGP
9738,60,75,-0.3244231,SGP
9739,61,92,-0.2509605,SGP
9740,62,79,-0.2576967,SGP
9741,63,76,-0.3819349,SGP
9742,64,68,-0.4208825,SGP
9743,65,68,-0.4830081,SGP
9744,66,68,-0.7073248,SGP
9745,67,69,-0.4183676,SGP
9746,68,64,-0.6413542,SGP
9747,69,80,-0.4512846,SGP
9748,70,73,-0.6674758,SGP
9749,71,78,-0.6288597,SGP
9750,72,90,-0.7473469,SGP
9751,73,95,-0.4258829,SGP
9752,74,91,-0.4694771,SGP
9753,39,146,-0.08972363,BRN
9754,40,148,-0.1408778,BRN
9755,41,150,-0.1691447,BRN
9756,42,141,-0.2664647,BRN
9757,43,134,-0.3529251,BRN
9758,44,113,-0.3431976,BRN
9759,45,85,-0.5349136,BRN
9760,46,74,-0.9457799,BRN
9761,47,73,-0.8762826,BRN
9762,48,64,-0.9291922,BRN
9763,49,66,-0.8449204,BRN
9764,50,81,-0.9581053,BRN
9765,51,74,-0.7598371,BRN
9766,52,72,-0.6829524,BRN
9767,53,64,-0.8435711,BRN
9768,54,66,-0.8771919,BRN
9769,55,67,-0.8651316,BRN
9770,56,67,-0.9916943,BRN
9771,57,74,-0.8080824,BRN
9772,58,76,-1.183856,BRN
9773,59,72,-0.7775941,BRN
9774,60,75,-0.9764973,BRN
9775,61,91,-0.9578211,BRN
9776,62,79,-0.6129482,BRN
9777,63,76,-0.5879683,BRN
9778,64,68,-0.8986147,BRN
9779,65,68,-0.9992294,BRN
9780,66,66,-0.9469778,BRN
9781,67,69,-0.8864694,BRN
9782,68,64,-0.9862823,BRN
9783,69,79,-1.037055,BRN
9784,70,73,-1.049026,BRN
9785,71,77,-0.9164218,BRN
9786,72,90,-0.9267896,BRN
9787,73,94,-0.9243476,BRN
9788,74,91,-0.8108705,BRN
9789,1,40,1.113633,PHL
9790,2,34,0.6285163,PHL
9791,3,103,0.5142603,PHL
9792,4,63,0.352772,PHL
9793,5,53,0.3926617,PHL
9794,6,25,0.1523648,PHL
9795,7,49,0.1402938,PHL
9796,8,25,-0.128946,PHL
9797,9,29,-0.1533077,PHL
9798,10,27,0.4020824,PHL
9799,11,59,0.6633949,PHL
9800,12,31,0.7695124,PHL
9801,13,33,0.7856868,PHL
9802,14,54,0.4048316,PHL
9803,15,99,0.8132018,PHL
9804,16,74,0.5600121,PHL
9805,17,46,0.3510026,PHL
9806,18,29,0.5544612,PHL
9807,20,40,0.6323003,PHL
9808,21,50,0.6278262,PHL
9809,22,57,0.7157356,PHL
9810,23,51,0.3817123,PHL
9811,24,43,0.4316826,PHL
9812,25,67,0.4174802,PHL
9813,26,109,0.456761,PHL
9814,27,100,0.478549,PHL
9815,28,87,0.1290621,PHL
9816,29,73,0.2499495,PHL
9817,30,69,0.2163237,PHL
9818,31,87,-0.1537035,PHL
9819,32,90,0.07869225,PHL
9820,33,127,0.05361505,PHL
9821,34,122,0.01516373,PHL
9822,35,103,0.002164554,PHL
9823,36,133,-0.1584312,PHL
9824,37,157,0.1908585,PHL
9825,38,147,0.257344,PHL
9826,39,142,0.006154042,PHL
9827,40,141,-0.01571149,PHL
9828,41,153,-0.1589853,PHL
9829,42,141,-0.2068305,PHL
9830,43,134,-0.02731405,PHL
9831,44,116,-0.1117196,PHL
9832,45,86,-0.6069349,PHL
9833,46,73,-0.7452802,PHL
9834,47,74,-0.4371732,PHL
9835,48,65,-0.7014838,PHL
9836,49,68,-0.5142468,PHL
9837,50,81,-0.5233329,PHL
9838,51,73,-0.6307118,PHL
9839,52,72,-0.8619583,PHL
9840,53,64,-0.8715408,PHL
9841,54,66,-0.8306408,PHL
9842,55,66,-0.4823561,PHL
9843,56,69,-0.3840552,PHL
9844,57,75,-0.4697146,PHL
9845,58,75,-0.5199551,PHL
9846,59,71,-0.4303349,PHL
9847,60,74,-0.4571134,PHL
9848,61,90,-0.482785,PHL
9849,62,79,-0.4480078,PHL
9850,63,74,-0.4979418,PHL
9851,64,65,-0.5049389,PHL
9852,65,68,-0.5070622,PHL
9853,66,67,-0.3497964,PHL
