year,Time Code,Country Name,ccode,corruption,regulatory
2022,YR2022,Dominica,DMA,0.539313197135925,0.341509431600571
2022,YR2022,Dominican Republic,DOM,-0.439608067274094,0.0695477873086929
2022,YR2022,Ecuador,ECU,-0.629928469657898,-0.45972153544426
2022,YR2022,"Egypt, Arab Rep.",EGY,-0.678810477256775,-0.713920831680298
2022,YR2022,El Salvador,SLV,-0.642081201076508,-0.462724059820175
2022,YR2022,Equatorial Guinea,GNQ,-1.60171604156494,-1.49326610565186
2022,YR2022,Eritrea,ERI,-1.282102227211,-2.36939263343811
2022,YR2022,Estonia,EST,1.54468286037445,1.5589644908905
2022,YR2022,Eswatini,SWZ,-0.668882489204407,-0.718993604183197
2022,YR2022,Ethiopia,ETH,-0.44087877869606,-0.94841742515564
2022,YR2022,Fiji,FJI,0.388570487499237,-0.0602172017097473
2022,YR2022,Finland,FIN,2.24697780609131,1.77915287017822
2022,YR2022,France,FRA,1.25952994823456,1.1889523267746
2022,YR2022,French Guiana,GUF,0.936512172222137,1.0855724811554
2022,YR2022,Gabon,GAB,-1.04809939861298,-0.702257215976715
2022,YR2022,"Gambia, The",GMB,-0.278427481651306,-0.714570105075836
2022,YR2022,Georgia,GEO,0.620237648487091,1.0323086977005
2022,YR2022,Germany,DEU,1.81837582588196,1.52229499816895
2022,YR2022,Ghana,GHA,-0.0459954999387264,-0.178818702697754
2022,YR2022,Greece,GRC,0.0377966053783894,0.464378982782364
2022,YR2022,Greenland,GRL,1.02883803844452,1.20317161083221
2022,YR2022,Grenada,GRD,0.483669131994247,0.393730491399765
2022,YR2022,Guam,GUM,1.27020359039307,0.545899748802185
2022,YR2022,Guatemala,GTM,-1.20975136756897,-0.291810005903244
2022,YR2022,Guinea,GIN,-1.00541496276855,-1.05010461807251
2022,YR2022,Guinea-Bissau,GNB,-1.18539381027222,-1.32148897647858
2022,YR2022,Guyana,GUY,-0.295775651931763,-0.527693390846252
